carat,cut,color,clarity,depth,table,x,y,z,price
2.01,Premium,J,VS2,61.8,61,8.06,7.97,4.95,12541
1.01,Good,J,SI1,63.6,54,6.44,6.36,4.07,3665
0.72,Ideal,F,VVS2,61.2,56,5.78,5.81,3.55,3816
0.71,Very Good,H,VS1,62.8,59,5.61,5.7,3.55,2428
1.18,Ideal,E,VVS2,61.5,57,6.8,6.75,4.17,11906
2.23,Premium,H,SI2,59.4,59,8.6,8.54,5.09,12921
0.84,Ideal,D,SI1,62.4,57,6.03,6.08,3.78,3685
0.82,Very Good,E,VS2,60.4,61,6.06,6.09,3.67,3795
0.8,Ideal,H,VS1,62.6,55,5.9,5.93,3.7,3296
1.01,Premium,D,VS1,62.4,58,6.38,6.41,3.99,8265
0.91,Very Good,D,VS2,59.6,58,6.32,6.34,3.77,5825
1.16,Very Good,I,SI1,62.9,58,6.64,6.69,4.19,4586
0.71,Good,E,SI1,65.9,57,5.51,5.57,3.65,2631
1,Good,D,SI2,64.5,59,6.25,6.31,4.05,4541
1.01,Ideal,I,I1,61.6,56,6.45,6.43,3.97,2416
1.52,Premium,J,VS1,62.4,59,7.31,7.36,4.58,8110
1.71,Very Good,D,SI2,63.5,59,7.57,7.59,4.81,11873
1.01,Very Good,J,SI1,63.3,55,6.34,6.32,4.01,4133
0.81,Ideal,E,SI1,61.5,56,6.01,6.03,3.7,3373
1.04,Very Good,H,SI1,62.2,57,6.42,6.48,4.01,4791
1.04,Ideal,G,SI2,62,56,6.52,6.49,4.03,4752
0.9,Very Good,I,SI1,62.3,56,6.12,6.18,3.83,3308
1.14,Very Good,H,SI1,63.1,58,6.69,6.6,4.19,5458
1.01,Premium,J,VVS2,62.7,59,6.46,6.39,4.03,3897
1.01,Ideal,I,SI1,62.5,56,6.4,6.44,4.01,4413
1.01,Premium,E,SI1,63,61,6.42,6.37,4.03,5077
1.35,Good,I,VS2,59.2,65,7.18,7.13,4.23,5610
1.09,Very Good,E,SI1,62.8,56,6.53,6.6,4.12,5771
0.91,Premium,F,SI2,59.1,60,6.36,6.3,3.74,3845
0.58,Very Good,F,VS1,61.5,60,5.32,5.38,3.29,2001
0.72,Ideal,E,VS1,62.6,57,5.69,5.72,3.57,3283
1.19,Premium,H,SI1,62.7,61,6.73,6.66,4.2,5698
1.07,Ideal,H,SI1,61,56,6.6,6.68,4.05,5281
1.15,Good,H,SI1,60.2,61,6.74,6.84,4.09,5005
0.71,Premium,H,SI2,62.4,56,5.7,5.64,3.54,2028
0.71,Ideal,G,VS2,61.8,56,5.68,5.72,3.52,3299
0.61,Ideal,E,VVS2,62.4,53.9,5.42,5.43,3.38,2907
1.52,Very Good,I,SI1,59.9,60,7.46,7.49,4.48,9290
0.93,Premium,D,SI1,60.8,60,6.3,6.24,3.81,3812
1.03,Premium,D,SI1,61.2,54,6.61,6.53,4.02,6056
0.93,Good,I,VS2,58.2,60,6.41,6.48,3.75,3946
0.8,Very Good,E,VS1,60.7,60,6,6.09,3.67,4118
0.84,Ideal,G,VS1,61.8,56,6.02,6.11,3.75,4325
1.11,Premium,H,SI1,61.1,60,6.68,6.62,4.06,5433
0.78,Premium,F,SI1,60.8,60,5.97,5.94,3.62,2826
0.71,Ideal,F,VS1,61.9,56,5.66,5.72,3.53,3799
1.56,Good,H,SI1,63.7,57,7.34,7.25,4.65,7862
1.21,Very Good,I,SI1,60.6,56,6.89,6.97,4.2,5457
0.76,Ideal,G,VVS1,62,54.7,5.83,5.87,3.62,3671
0.74,Ideal,F,VS2,60.8,57,5.85,5.87,3.56,3246
1.22,Premium,H,VS2,62.4,58,6.84,6.79,4.25,6934
1.19,Ideal,I,IF,61.7,56,6.78,6.81,4.19,7207
1.7,Ideal,H,VS2,62.8,55,7.61,7.54,4.76,10333
2,Very Good,I,VS2,59.5,62,8.13,8.21,4.86,15510
0.74,Very Good,D,SI1,61.5,59,5.76,5.82,3.56,3138
2.1,Very Good,J,SI2,59.1,58,8.4,8.46,4.98,12381
0.7,Very Good,F,VVS1,63.3,62,5.67,5.57,3.56,3204
2.6,Fair,G,SI2,64.6,57,8.6,8.55,5.54,17027
1.02,Good,E,SI2,63.4,57,6.41,6.43,4.07,4712
1.25,Very Good,E,SI2,60.8,55,6.94,7,4.24,6073
1.22,Premium,I,VS1,59.4,60,7.02,6.96,4.15,6504
0.77,Good,F,SI1,64.2,52,5.81,5.77,3.72,2789
0.9,Very Good,D,SI1,59.5,57,6.19,6.34,3.73,4419
1.01,Very Good,D,SI1,61.5,61,6.37,6.47,3.95,5542
1.53,Good,I,SI2,63.9,59,7.31,7.17,4.64,6238
0.8,Very Good,H,VS1,60.9,57,5.98,6.02,3.65,3273
1.12,Premium,H,I1,59.1,61,6.78,6.75,4,2854
1.02,Premium,F,SI2,61,58,6.49,6.52,3.97,4043
0.96,Premium,G,SI2,59.3,58,6.49,6.43,3.83,4204
1.31,Premium,H,VS2,61,58,7.1,7.06,4.32,8106
1.55,Premium,J,SI1,62.5,58,7.36,7.4,4.61,7502
2.26,Ideal,J,VS2,61.1,57,8.44,8.47,5.17,17010
1.21,Premium,G,SI2,60.3,58,6.9,6.96,4.18,5430
0.7,Ideal,F,VVS1,62.5,57,5.62,5.67,3.53,3683
0.9,Good,G,VVS2,62.6,58,6.1,6.13,3.83,4668
1.34,Premium,D,SI2,61.5,58,7.04,7.07,4.34,7305
1.05,Ideal,H,VS2,61.7,57,6.52,6.55,4.03,5728
1,Very Good,E,SI1,63.7,55,6.35,6.4,4.06,5413
0.7,Ideal,G,VS2,61.8,57,5.68,5.71,3.52,2929
1.52,Premium,G,VS2,62.7,58,7.38,7.29,4.6,13287
0.9,Fair,D,SI2,66.9,57,6.02,5.9,3.99,2885
1.35,Very Good,H,SI2,62.2,56,7.02,7.06,4.38,6088
1,Good,J,SI2,57.8,61,6.54,6.58,3.79,3536
1.59,Ideal,J,VVS2,60.3,57,7.65,7.58,4.59,8227
1.04,Very Good,D,SI2,62.9,58,6.41,6.47,4.05,5265
0.82,Ideal,F,VS2,61.5,57,6.01,6.05,3.71,3798
1.01,Very Good,H,SI1,63,57,6.34,6.36,4,5172
0.71,Ideal,G,VVS1,61.7,57,5.75,5.7,3.53,2930
0.71,Ideal,F,VS2,61.5,55,5.74,5.77,3.54,3516
1.09,Ideal,E,SI2,61.9,55,6.6,6.64,4.1,5035
1.03,Ideal,H,SI2,62.4,57,6.43,6.36,4,3172
1.7,Premium,J,VVS1,62.9,60,7.61,7.56,4.77,11005
1.21,Premium,G,VS2,62.2,58,6.85,6.81,4.25,7996
1.01,Very Good,E,VS2,59.5,60,6.5,6.54,3.88,7290
0.9,Very Good,F,SI2,62.8,54,6.05,6.15,3.83,3217
0.9,Good,F,VVS2,61.8,63,6.14,6.19,3.81,5480
1.23,Ideal,G,VVS1,61.4,55,6.89,6.93,4.24,11417
1.06,Very Good,I,SI1,60.2,59,6.62,6.67,4,4507
0.9,Very Good,E,SI1,62.9,55,6.18,6.22,3.9,3863
1.5,Very Good,G,VS1,61.7,63,7.31,7.24,4.49,12862
0.5,Very Good,E,VVS2,59.3,56,5.25,5.3,3.13,2168
1.19,Premium,H,VS1,61.9,59,6.83,6.75,4.2,7864
1.76,Ideal,I,SI2,61.2,55,7.79,7.76,4.76,9714
1.01,Good,E,SI1,64.3,59,6.31,6.34,4.07,4766
1.65,Ideal,G,VS1,62.3,55,7.56,7.6,4.72,15281
1.13,Ideal,H,SI1,61.5,56,6.69,6.71,4.12,6075
1.14,Premium,E,VVS2,59.7,58,6.91,6.83,4.1,10446
0.91,Fair,H,SI1,64.4,60,6.1,6.07,3.92,3180
0.9,Good,G,IF,63.1,58,6.09,6.18,3.87,5771
1.01,Ideal,G,SI2,62.1,57,6.48,6.44,4.01,4350
1.05,Ideal,G,SI2,62.7,57,6.45,6.51,4.06,5127
1.04,Ideal,I,VS2,61.8,55,6.5,6.54,4.03,5242
0.73,Very Good,D,VS2,63.5,58,5.68,5.72,3.62,3182
1.11,Ideal,H,SI1,61,56,6.74,6.7,4.1,5315
2.01,Premium,I,SI1,61.3,60,8.09,8.05,4.95,11646
0.74,Ideal,F,VS2,60.5,59,5.81,5.86,3.53,2936
1.16,Good,F,SI2,63.7,63,6.55,6.63,4.2,4395
1.01,Very Good,E,VVS1,61.6,58,6.45,6.57,4.01,10693
1.41,Premium,J,VS2,62.7,56,7.2,7.16,4.5,6754
0.91,Ideal,G,SI2,62.7,57,6.15,6.19,3.87,3557
1.21,Premium,G,VVS2,62.5,55,6.84,6.8,4.26,9757
1.1,Very Good,E,SI2,60.9,60,6.61,6.66,4.04,4539
1.2,Premium,J,VS2,60.8,60,6.85,6.89,4.18,4839
1,Very Good,I,VS1,61.1,59.9,6.37,6.41,3.9,5009
1.51,Good,I,VS2,62.2,59,7.19,7.3,4.51,8951
1.5,Good,F,VS2,64,56,7.18,7.13,4.64,10134
0.79,Ideal,G,SI1,60.3,60,5.98,6.02,3.62,2907
1,Very Good,F,VS2,62.7,56,6.29,6.34,3.96,5759
1,Very Good,F,VS1,61.9,58,6.34,6.37,3.94,7450
1.01,Premium,D,SI2,61.8,57,6.47,6.42,3.98,4338
1.12,Very Good,H,SI1,63.1,56,6.62,6.59,4.17,4576
1,Premium,H,SI2,59,58,6.62,6.5,3.87,3472
2,Fair,H,SI2,55.3,65,8.42,8.35,4.64,11202
1.2,Very Good,D,SI2,62.6,57,6.74,6.84,4.25,5451
1.68,Ideal,G,VS1,62,55,7.59,7.66,4.73,16985
0.5,Ideal,F,VVS2,61.6,56,5.11,5.08,3.14,2160
1.22,Premium,I,SI1,62.1,59,6.86,6.8,4.24,5466
2.01,Ideal,G,VS2,61.4,54,8.16,8.09,4.99,18607
1.56,Ideal,H,VS2,61.6,57,7.51,7.45,4.61,11922
0.71,Very Good,G,SI1,63.3,56,5.66,5.69,3.59,2274
2.2,Fair,I,I1,66.3,56,8.05,8,5.32,7934
0.7,Premium,F,SI1,62.3,58,5.67,5.72,3.55,2196
0.9,Very Good,H,VS1,61.5,59,6.13,6.19,3.79,4136
0.55,Good,D,IF,58,62,5.31,5.41,3.12,3509
0.9,Ideal,G,SI2,61.2,57,6.24,6.28,3.83,3521
1.51,Very Good,H,VVS1,61.5,58,7.3,7.39,4.52,12981
1.13,Ideal,G,VVS2,60.7,57,6.74,6.81,4.11,8192
2.03,Very Good,I,VS2,61.4,59,8.06,8.12,4.97,15826
1.5,Ideal,G,SI1,62,56,7.33,7.29,4.53,11180
1.22,Ideal,F,VS2,62.6,56,6.8,6.78,4.25,8733
1,Ideal,D,SI1,60.2,57,6.54,6.48,3.92,4861
2.01,Very Good,I,VS2,62.7,58,7.94,7.98,4.99,16626
2.11,Premium,H,SI2,60.9,59,8.3,8.25,5.04,12633
0.9,Fair,E,SI2,64.5,55,6.12,6.03,3.92,3084
0.75,Very Good,E,SI1,61.5,58,5.82,5.86,3.59,2923
1.01,Premium,F,VS2,62.7,58,6.39,6.4,4.01,5988
1.2,Premium,H,VS1,61.7,59,6.78,6.74,4.17,4838
1.51,Good,J,VS2,62.8,59,7.17,7.2,4.51,7418
1.08,Ideal,E,VVS2,62.5,57,6.52,6.57,4.09,10300
1.02,Ideal,F,VS2,62.6,57,6.4,6.47,4.03,7632
1,Premium,D,SI1,62.2,58,6.45,6.34,3.98,5723
0.9,Premium,F,VS1,59,58,6.29,6.33,3.72,4770
1.2,Premium,H,VS2,62.4,59,6.73,6.69,4.19,6416
0.71,Very Good,E,VS1,63.2,60,5.63,5.6,3.55,3006
1.05,Very Good,G,SI2,61.6,60,6.49,6.56,4.02,4241
0.75,Premium,E,VS2,62.1,57,5.9,5.79,3.63,3024
0.9,Very Good,H,VS2,63.6,58,6.1,6.14,3.89,4258
1.2,Premium,G,SI1,63,60,6.81,6.75,4.27,6494
0.8,Good,F,VS2,60.5,62.3,5.97,6.01,3.62,3283
0.7,Ideal,I,SI1,62.6,56,5.66,5.69,3.55,2187
1,Ideal,G,SI2,62.3,56,6.46,6.44,3.96,4861
1.09,Good,F,SI2,63.2,58,6.49,6.54,4.12,4766
0.7,Good,E,VS1,63.6,58,5.67,5.62,3.59,3175
1.24,Premium,I,VVS2,62.7,58,6.85,6.89,4.31,6383
1.49,Good,I,SI2,64.3,59,7.2,7.1,4.6,5407
1.01,Premium,F,SI2,62.6,60,6.37,6.35,3.98,4497
1.01,Premium,G,VS2,63,56,6.41,6.35,4.02,5864
0.7,Good,E,VS1,57.2,59,5.94,5.88,3.38,2826
0.72,Premium,F,VS1,62.4,58,5.83,5.7,3.6,2802
0.84,Fair,F,VS2,65,57.2,5.83,5.87,3.81,3172
1.25,Ideal,H,SI2,61.6,55,6.89,6.94,4.26,6030
1,Very Good,G,VVS2,62.1,59,6.34,6.45,3.97,7242
0.55,Ideal,E,VS1,62,56,5.27,5.24,3.26,2107
0.96,Very Good,G,VS1,60.5,63,6.32,6.28,3.81,4892
1.1,Premium,I,SI2,59.7,62,6.8,6.64,4.01,3604
2.18,Premium,H,SI2,59.1,60,8.49,8.45,5.01,17473
1.05,Ideal,H,SI2,61.2,57,6.55,6.62,4.03,4331
1.5,Very Good,F,SI2,63.1,54,7.29,7.26,4.59,7560
1.52,Ideal,G,SI1,63,55,7.31,7.38,4.63,11510
1.01,Very Good,F,SI1,59.5,62,6.45,6.53,3.86,4899
0.83,Very Good,G,VS2,62.7,58,5.97,6.03,3.76,3195
1.18,Ideal,G,VS1,61.3,56,6.81,6.83,4.17,8414
1.21,Premium,J,VS2,61.9,59,6.84,6.77,4.21,5096
1.16,Very Good,E,SI2,62.4,55,6.69,6.77,4.2,5034
0.71,Very Good,F,VVS1,62.7,58,5.67,5.72,3.57,3626
1.5,Premium,D,SI1,61.6,59,7.4,7.3,4.53,13445
0.9,Premium,E,SI2,61.3,60,6.17,6.23,3.8,3662
1.2,Premium,G,SI2,59.2,60,6.92,6.9,4.09,5278
1.01,Ideal,E,SI1,62,56,6.41,6.47,3.99,5534
0.67,Very Good,D,SI1,60.2,60,5.61,5.68,3.4,2007
1.59,Ideal,J,SI1,62.4,55,7.45,7.48,4.66,8176
1.03,Very Good,G,SI1,63.1,57,6.45,6.41,4.06,4764
1.53,Very Good,H,SI1,61.3,56,7.42,7.44,4.56,10446
1.51,Very Good,E,SI2,61.1,60,7.27,7.37,4.47,9343
0.76,Ideal,F,VS2,61,55,5.92,5.89,3.6,3201
1.02,Premium,F,SI2,62.5,60,6.36,6.43,4,4459
0.56,Ideal,H,VVS2,61.8,56,5.28,5.33,3.28,2118
1.12,Premium,I,SI1,61.1,59,6.66,6.69,4.08,4373
1.58,Premium,G,VVS2,62.4,56,7.5,7.4,4.65,14855
1.01,Very Good,D,SI1,63.3,57,6.33,6.37,4.02,5622
0.9,Very Good,E,SI1,62.1,59,6.13,6.17,3.82,4201
1.5,Very Good,H,SI1,63.5,58,7.23,7.17,4.57,7459
0.72,Ideal,H,VVS1,62.2,57,5.72,5.75,3.57,3075
1.21,Ideal,F,VS1,61.8,56,6.84,6.86,4.23,10504
1.03,Ideal,G,VS2,60.3,56,6.59,6.55,3.96,6229
1.07,Premium,F,SI2,61.8,59,6.57,6.53,4.05,4644
1.11,Ideal,G,SI2,60.5,56,6.71,6.67,4.05,4755
1.01,Very Good,I,SI1,62.1,58,6.38,6.44,3.98,3888
1.02,Ideal,H,SI2,61.6,56,6.47,6.51,4,3927
1,Premium,H,VS2,60.7,60,6.55,6.49,3.96,4930
1.51,Ideal,D,VS1,63,53.4,7.28,7.3,4.6,16688
1.21,Very Good,H,SI1,60.2,58,6.89,6.93,4.16,6229
0.71,Ideal,E,VS2,59.5,57,5.83,5.86,3.48,3035
1.06,Very Good,G,VS2,59.4,59,6.68,6.63,3.95,6217
0.56,Premium,E,VS2,59.9,58,5.37,5.34,3.21,2167
0.85,Fair,G,VS1,57.7,67,6.26,6.19,3.59,2998
0.7,Good,E,VS2,60.3,60,5.69,5.75,3.45,3115
0.79,Ideal,H,VVS2,62,55.9,5.88,5.95,3.67,3324
1.53,Ideal,H,SI1,62.9,60,7.36,7.28,4.61,10145
1.06,Ideal,I,VS2,61,57,6.55,6.59,4.01,5362
0.99,Ideal,I,SI1,61.8,57,6.4,6.42,3.96,4763
1,Very Good,G,SI1,61.4,57,6.45,6.42,3.95,4919
1.22,Ideal,H,SI1,61.8,57,6.83,6.85,4.23,6654
1,Fair,E,SI1,66.3,62,6.27,6.06,4.09,4140
1.24,Premium,G,VVS1,60.4,59,7.02,7.01,4.24,10485
1,Ideal,G,SI1,62.4,56,6.34,6.41,3.98,4867
1.28,Premium,E,VS1,60.8,60,7.03,6.98,4.26,12210
1.01,Ideal,E,I1,62,57,6.37,6.41,3.96,3388
1.37,Premium,E,VS1,59.4,60,7.27,7.2,4.3,12713
1.13,Premium,J,SI2,59.7,59,6.85,6.76,4.06,4093
1.07,Premium,G,SI2,62,59,6.54,6.5,4.04,4401
1.6,Ideal,I,SI2,61.9,57,7.51,7.48,4.64,8530
1,Very Good,I,SI1,63.1,58,6.3,6.35,3.99,4149
0.9,Fair,D,SI2,66,58,6,5.97,3.95,3205
0.7,Ideal,F,VS1,61.6,54,5.75,5.72,3.53,2839
0.72,Ideal,E,VS2,62,56,5.73,5.76,3.56,2962
2.01,Good,I,SI1,62.2,61,7.94,8.01,4.96,15371
1.22,Ideal,J,SI1,62.3,55,6.91,6.83,4.28,5192
1,Ideal,F,VS2,62.6,57,6.4,6.35,3.99,6804
1.5,Premium,H,SI2,60.2,59,7.43,7.35,4.45,5937
1,Premium,F,SI2,61.3,61,6.39,6.36,3.91,4452
1.01,Premium,H,SI1,61.8,59,6.38,6.33,3.93,5204
1.61,Ideal,F,VS2,62.1,57,7.49,7.56,4.67,15819
1.06,Very Good,H,VS2,62.4,56,6.49,6.56,4.07,5480
1.28,Ideal,H,SI2,62.8,57,6.92,6.87,4.33,6451
0.83,Ideal,G,SI1,62.3,57,5.99,6.08,3.76,2800
0.61,Ideal,H,VS1,60.8,56,5.51,5.47,3.34,2053
1.21,Premium,H,VS1,62.3,58,6.84,6.77,4.24,7223
1.07,Good,I,VS2,63.8,60,6.41,6.38,4.08,4194
2.11,Premium,J,SI2,60.7,60,8.27,8.2,5,12554
1.01,Very Good,I,SI1,62,58,6.43,6.47,4,3832
1.66,Ideal,H,IF,61.5,57,7.62,7.59,4.68,14859
0.75,Good,E,VS2,62.6,58,5.73,5.78,3.6,3084
1.03,Ideal,G,SI1,61.6,55,6.48,6.52,4,5518
0.7,Good,E,VS1,57.2,62,5.81,5.77,3.31,2782
1.01,Ideal,G,SI1,63,57,6.37,6.4,4.02,5555
1.82,Premium,I,VS1,61.4,60,7.8,7.83,4.8,13813
0.71,Ideal,F,SI1,61.2,55,5.76,5.8,3.54,3421
1.7,Good,J,VS2,64,58,7.41,7.47,4.76,8146
1.17,Ideal,G,VS2,61.3,56,6.81,6.79,4.17,7548
1.79,Premium,J,VS2,62.5,60,7.76,7.69,4.83,10581
1.11,Premium,H,VS2,60.9,57,6.77,6.69,4.1,5395
1.2,Premium,F,SI2,59.9,58,6.96,6.9,4.15,6055
1.26,Good,G,SI1,63.2,61,6.81,6.87,4.32,6874
1.01,Very Good,D,SI2,59.9,61,6.46,6.5,3.88,5252
0.96,Premium,E,SI2,62.6,60,6.32,6.26,3.94,4113
0.71,Ideal,H,SI1,60.8,57,5.77,5.81,3.52,2006
0.78,Good,D,VS2,64,54,5.82,5.86,3.74,3298
1.5,Ideal,G,SI2,62,57,7.26,7.31,4.52,8580
1.21,Very Good,I,VVS2,61.1,57,6.83,6.85,4.18,6653
0.71,Good,I,VS2,64.2,58,5.52,5.57,3.56,2028
0.83,Ideal,F,SI2,62.3,55,6.02,6.05,3.76,2790
1.21,Premium,E,SI2,61.7,59,6.83,6.78,4.2,5920
1.08,Very Good,E,SI2,63.5,56,6.53,6.48,4.13,3726
0.7,Very Good,H,SI2,62.8,59,5.62,5.65,3.54,2034
0.7,Very Good,E,VS1,61.3,56,5.68,5.71,3.49,2967
0.72,Ideal,H,SI2,61.5,56,5.8,5.75,3.55,2131
2.04,Premium,I,SI1,58.8,60,8.42,8.32,4.92,14775
1.02,Ideal,D,SI1,62.2,56,6.43,6.47,4,6340
2.16,Very Good,I,SI1,58.5,60,8.49,8.54,4.98,17772
1.08,Very Good,G,VS2,63.2,60,6.53,6.44,4.1,6096
1.31,Ideal,G,VS2,61.9,56,7.05,7.08,4.37,8922
1.02,Premium,G,SI1,63,55,6.45,6.4,4.05,4718
1.53,Premium,I,VS2,62,58,7.41,7.36,4.58,10196
1.67,Premium,H,SI1,59.4,61,7.78,7.73,4.61,11248
1,Good,F,VS2,64.4,56,6.23,6.28,4.03,5407
0.93,Ideal,G,SI1,62.2,58,6.2,6.24,3.87,4666
1.09,Ideal,F,SI2,61.2,55,6.64,6.67,4.07,5016
1.57,Ideal,E,SI2,61.4,56,7.52,7.44,4.59,10550
0.61,Ideal,G,VS1,60.9,57,5.46,5.5,3.34,2167
1.04,Premium,H,SI2,62.4,58,6.49,6.4,4.02,3611
2.01,Ideal,I,SI2,62.1,55,8.12,8.08,5.03,12349
1.5,Good,H,VS2,63.9,60,7.17,7.22,4.6,10692
0.7,Very Good,H,SI1,62.4,59,5.63,5.75,3.55,2066
0.82,Ideal,G,SI1,61.8,55,6.02,6.05,3.73,3133
1.04,Ideal,H,VS2,61,57,6.56,6.53,3.99,5189
0.77,Ideal,F,VS2,61.8,56,5.9,5.92,3.65,3533
1.51,Very Good,H,VS2,63.5,60,7.27,7.24,4.61,10822
1.12,Ideal,F,SI2,61.9,55,6.68,6.72,4.15,5046
1.02,Very Good,J,SI1,63.1,60,6.35,6.4,4.02,3879
1.22,Ideal,G,VS1,62.6,54.4,6.77,6.83,4.26,8830
0.7,Ideal,E,VS2,61.9,56,5.69,5.72,3.53,3142
0.7,Premium,E,VS2,63,60,5.64,5.6,3.54,2818
1.23,Ideal,F,SI2,62.8,57,6.74,6.86,4.27,5715
1.27,Good,I,VS2,63.3,63,6.82,6.87,4.33,5923
0.7,Very Good,F,VS1,61.8,59,5.66,5.76,3.53,2895
1.04,Ideal,G,VS2,61.9,57,6.48,6.5,4.02,6628
1.5,Good,H,VS2,63.6,58,7.22,7.27,4.61,10291
2.35,Premium,I,SI2,59.9,58,8.68,8.61,5.18,17294
1.64,Very Good,I,SI1,62.3,58,7.53,7.63,4.72,9144
1.01,Ideal,E,SI1,62.6,57,6.43,6.38,4.01,5599
1.27,Ideal,G,VS2,62,58,6.89,6.95,4.29,8915
1.6,Ideal,H,IF,61.5,53,7.57,7.69,4.66,16300
0.54,Ideal,D,VVS2,61.5,55,5.25,5.29,3.24,2848
1.05,Ideal,G,SI2,59.6,57,6.58,6.53,3.91,3299
1.05,Ideal,G,SI1,61.9,56,6.51,6.55,4.04,5361
1.01,Very Good,F,SI2,60.7,57,6.42,6.46,3.91,4004
0.73,Ideal,I,SI1,62,57,5.74,5.77,3.56,2215
1.24,Premium,I,SI2,62.1,58,6.88,6.84,4.26,5000
1,Premium,D,SI2,62.2,61,6.36,6.3,3.94,4626
1.5,Very Good,I,VVS2,59.7,60,7.46,7.62,4.5,10551
0.57,Ideal,E,VS1,61.5,55,5.35,5.37,3.3,2164
0.71,Ideal,D,VS1,60.9,57,5.74,5.76,3.5,3518
1.02,Ideal,F,VS1,62.2,57,6.39,6.43,3.99,7836
1.27,Very Good,I,I1,60.2,62,7,7.05,4.23,3665
1.01,Ideal,H,SI2,59.1,59,6.58,6.61,3.9,5828
1.44,Premium,G,VS1,61.8,57,7.21,7.09,4.42,11588
1.36,Ideal,F,VS1,61.4,57,7.25,7.09,4.4,11132
2,Good,G,SI1,59.1,61,8.14,8.18,4.82,17930
0.71,Very Good,G,SI2,63.2,59,5.6,5.64,3.55,2107
0.76,Very Good,H,SI1,60.9,55,5.92,5.94,3.61,2838
0.9,Ideal,F,VS2,60.5,54,6.22,6.17,3.75,4531
1.51,Premium,I,SI2,58.7,59,7.53,7.49,4.41,7292
1.13,Premium,G,IF,61.2,59,6.78,6.71,4.13,9698
1.09,Premium,I,SI1,61.6,61,6.64,6.57,4.07,3968
0.53,Ideal,F,IF,61.9,54,5.22,5.25,3.24,2802
1.71,Ideal,J,VS1,62.4,56,7.59,7.63,4.75,10309
1.12,Premium,H,SI2,62.1,56,6.7,6.65,4.14,4014
1.03,Very Good,E,SI2,60.7,63,6.48,6.44,3.92,4326
1.7,Premium,G,VS1,61,59,7.7,7.64,4.68,16521
2,Ideal,I,VS1,62,57,8.04,7.99,4.97,17607
0.9,Ideal,H,SI2,62,57,6.19,6.17,3.83,3516
1.5,Good,I,SI1,63.8,59,7.21,7.11,4.57,8736
1.26,Ideal,E,SI1,61.5,59,6.92,6.96,4.27,8574
1.01,Good,G,SI1,63.5,64,6.41,6.28,4.03,4538
1.51,Good,D,SI1,64.9,60,7.14,7.2,4.65,11087
0.7,Ideal,E,VS2,61.4,57,5.72,5.78,3.53,2274
1.46,Ideal,H,SI1,62.4,55,7.26,7.22,4.52,8855
2.44,Premium,I,SI2,61.4,56,8.74,8.7,5.35,13027
0.9,Fair,F,VS2,64.7,54,6.09,6.03,3.92,3931
1.04,Good,H,I1,63.9,58,6.35,6.42,4.08,3203
1,Very Good,F,VS2,63.8,56.9,6.29,6.36,4.04,6841
1.1,Ideal,H,SI1,60.2,56,6.74,6.82,4.08,4827
1,Good,G,VS2,63.4,61,6.23,6.29,3.97,5600
1.01,Very Good,F,VS2,62.1,57,6.38,6.43,3.98,7098
2.02,Very Good,H,VS2,61.5,59,8.08,8.21,5.01,17887
1.74,Ideal,D,SI2,59.7,55,7.9,7.84,4.7,9880
1.01,Very Good,F,SI1,61.9,57,6.37,6.42,3.96,4619
1.62,Ideal,F,SI1,62.7,56,7.44,7.5,4.68,12712
1.08,Ideal,F,VS2,61.9,55,6.58,6.64,4.09,7110
1.01,Ideal,G,VS2,61.9,56,6.4,6.44,3.97,7179
1.27,Very Good,I,VS2,62.6,59,6.86,6.95,4.32,6007
0.52,Ideal,G,VS2,62,55,5.16,5.19,3.21,2255
0.71,Ideal,D,SI1,61.7,57,5.7,5.75,3.53,2913
2.14,Fair,F,SI2,64.8,60,8.11,8,5.22,13825
1.2,Premium,F,VS2,61.4,58,6.8,6.75,4.16,6182
1.02,Very Good,I,VS2,59.3,59,6.57,6.62,3.91,4762
1,Premium,I,VS1,60.6,58,6.47,6.4,3.9,4077
1.51,Premium,I,SI2,61.3,55,7.41,7.36,4.53,6173
1,Premium,F,SI1,61.6,60,6.31,6.41,3.9,5197
1.02,Premium,E,VS2,61.9,62,6.47,6.38,3.98,6215
0.77,Very Good,I,VS2,63.4,58,5.81,5.74,3.66,2262
1.07,Ideal,H,VVS2,61.3,57,6.6,6.62,4.05,7821
1.01,Premium,F,VS2,60.4,59,6.52,6.46,3.92,6271
1.71,Very Good,J,VS1,61.9,59,7.6,7.69,4.73,10428
0.53,Ideal,D,VVS2,61.6,56,5.21,5.24,3.22,3346
1.1,Ideal,H,SI2,62.6,56,6.65,6.57,4.14,4620
1.01,Ideal,G,VVS2,62.2,54,6.41,6.48,4.01,8104
1.02,Ideal,H,SI2,60.5,60,6.56,6.53,3.96,4225
1.5,Very Good,D,VS2,62.4,59,7.21,7.27,4.52,13287
1,Premium,G,SI1,60.8,58,6.48,6.45,3.93,4816
0.7,Ideal,H,VS2,61.2,57,5.73,5.77,3.52,3145
1.5,Good,I,SI2,65,55,7.15,7.24,4.68,6364
1.03,Very Good,H,SI1,60.8,60,6.47,6.5,3.94,4836
0.9,Very Good,D,SI1,62.4,63,6.18,6.15,3.85,3997
1.02,Premium,D,IF,61.5,60,6.45,6.52,3.99,15231
1.2,Good,F,VS2,62.3,57,6.74,6.78,4.21,8990
